Log_ID,Times,VLan_ID,Department,Device_Type,Protocol,Bandwidth,Packet_Loss_Percent,Downtime_Minutes,Threat_Flag,Location
282,2026-05-27 20:22:58,VLan10,HR,Router,HTTPS,266,1.65,11,NO,Tamale
283,2026-02-26 07:23:31,VLan30,IT,Router,HTTP,1108,4.37,14,NO,TEMA
284,2026-07-06 20:17:39,VLan10,HR,Server,HTTPS,134,3.64,13,NO,TAKORADI
285,2026-03-30 13:21:07,VLan40,Sales,Mobile,SSH,532,2.04,4,NO,Tamale
286,2026-04-15 04:33:58,VLan30,IT,Laptop,HTTP,1082,3.57,0,NO,ACCRA
287,2026-09-09 14:11:01,VLan40,Sales,Router,FTP,434,4.27,13,NO,TAKORADI
288,2026-04-03 08:28:41,VLan40,Sales,Desktop,FTP,511,4.36,3,NO,TAKORADI
289,2026-04-20 03:26:30,VLan10,HR,Laptop,DNS,612,0.46,7,NO,KUMASI
290,2026-10-05 18:10:20,VLan20,Finance,Mobile,DNS,422,3.03,8,NO,KUMASI
291,2026-11-23 19:46:10,VLan10,HR,Server,SMTP,274,3.62,11,NO,Tamale
292,2026-09-09 01:26:37,VLan40,Sales,Mobile,SMTP,500,0.72,1,NO,TAKORADI
293,2026-09-24 18:58:21,VLan20,Finance,Router,SSH,513,1.17,5,NO,KUMASI
294,2026-01-17 18:11:47,VLan10,HR,Router,SSH,235,4.15,9,NO,KUMASI
295,2026-05-25 14:29:59,VLan20,Finance,Mobile,DNS,298,3.25,6,NO,TAKORADI
296,2026-05-25 14:25:27,VLan20,Finance,Mobile,DNS,416,1.54,4,NO,TAKORADI
297,2026-12-02 23:47:49,VLan10,HR,Server,HTTPS,597,0.77,0,NO,KUMASI
298,2026-05-12 05:07:41,VLan40,Sales,Desktop,HTTP,465,0.12,1,NO,ACCRA
299,2026-07-12 05:21:57,VLan40,Sales,Desktop,HTTP,564,0.42,14,NO,TEMA
300,2026-05-14 18:52:08,VLan40,Sales,Desktop,SSH,109,2.79,12,NO,ACCRA
301,2026-07-21 01:07:47,VLan10,HR,Server,HTTPS,674,0.14,5,NO,Tamale
302,2026-04-09 20:20:01,VLan20,Finance,Mobile,DNS,213,0.1,13,NO,ACCRA
303,2026-04-26 16:53:20,VLan20,Finance,Server,SMTP,323,2.62,4,NO,KUMASI
304,2026-07-19 18:02:10,VLan30,IT,Router,FTP,1061,2.69,0,YES,ACCRA
305,2026-03-01 21:42:33,VLan10,HR,Router,DNS,302,3.88,15,NO,TAKORADI
306,2026-09-12 18:36:38,VLan10,HR,Mobile,HTTP,571,0.31,3,NO,TAKORADI
307,2026-10-16 14:54:46,VLan10,HR,Server,SSH,551,3.38,5,NO,Tamale
308,2026-05-16 17:01:01,VLan40,Sales,Mobile,HTTP,450,2.54,10,NO,TEMA
309,2026-12-14 10:26:21,VLan40,Sales,Mobile,DNS,552,4.07,1,NO,TEMA
310,2026-02-25 17:47:55,VLan30,IT,Server,HTTP,1080,4.76,11,NO,TAKORADI
311,2026-12-20 02:41:52,VLan30,IT,Mobile,FTP,704,4.5,8,NO,Tamale
312,2026-09-05 08:30:54,VLan10,HR,Server,SSH,689,3.18,9,NO,TAKORADI
313,2026-10-18 19:23:56,VLan10,HR,Mobile,SMTP,179,2.26,15,NO,ACCRA
314,2026-08-13 00:18:17,VLan10,HR,Desktop,SMTP,350,2.03,4,NO,TEMA
315,2026-11-22 00:21:46,VLan40,Sales,Server,FTP,385,1.04,7,NO,TAKORADI
316,2026-02-23 19:48:01,VLan30,IT,Laptop,HTTP,846,3.22,13,NO,Tamale
317,2026-06-20 17:34:14,VLan10,HR,Laptop,DNS,265,1.71,10,NO,Tamale
318,2026-03-30 17:55:18,VLan10,HR,Router,SSH,621,1.39,6,NO,ACCRA
319,2026-08-11 14:31:33,VLan10,HR,Router,HTTP,547,4.91,10,NO,KUMASI
320,2026-08-21 10:17:28,VLan20,Finance,Desktop,SSH,272,1.59,1,NO,KUMASI
321,2026-10-04 14:16:08,VLan40,Sales,Desktop,FTP,407,0.44,7,NO,TEMA
322,2026-08-25 04:54:17,VLan20,Finance,Desktop,SMTP,573,3.79,1,NO,Tamale
323,2026-02-06 11:54:43,VLan10,HR,Desktop,SSH,550,2.93,1,NO,TEMA
324,2026-06-09 20:20:02,VLan30,IT,Laptop,HTTPS,603,1.39,4,NO,TAKORADI
325,2026-10-11 01:34:39,VLan20,Finance,Router,FTP,691,4.99,3,NO,Tamale
326,2026-08-26 00:03:10,VLan40,Sales,Laptop,FTP,436,0.92,5,NO,Tamale
327,2026-09-04 20:29:12,VLan20,Finance,Server,HTTP,184,2.89,5,NO,ACCRA
328,2026-12-06 22:14:36,VLan20,Finance,Server,SSH,133,2.6,9,NO,TAKORADI
329,2026-03-18 07:24:28,VLan10,HR,Router,SMTP,122,1.47,15,NO,TAKORADI
330,2026-10-27 14:35:16,VLan20,Finance,Server,DNS,466,4.88,1,NO,KUMASI
331,2026-09-27 21:28:58,VLan20,Finance,Server,FTP,428,0.49,4,NO,TAKORADI
332,2026-06-09 19:04:10,VLan30,IT,Mobile,DNS,1058,0.63,5,NO,KUMASI
333,2026-06-09 13:09:11,VLan40,Sales,Mobile,FTP,305,1.24,0,NO,KUMASI
334,2026-12-13 22:08:12,VLan10,HR,Router,SSH,331,2.96,8,NO,TAKORADI
335,2026-11-21 06:52:37,VLan10,HR,Router,HTTPS,431,3.75,1,NO,TAKORADI
336,2026-09-02 12:30:22,VLan40,Sales,Desktop,SMTP,341,1.5,1,NO,TEMA
337,2026-06-28 21:58:19,VLan30,IT,Laptop,SMTP,668,0.69,2,NO,Tamale
338,2026-02-20 03:25:12,VLan10,HR,Server,SSH,544,0.39,5,NO,ACCRA
339,2026-04-28 12:51:53,VLan20,Finance,Router,HTTPS,417,0.15,6,NO,ACCRA
340,2026-12-19 11:28:10,VLan30,IT,Laptop,SSH,887,0.19,3,NO,ACCRA
341,2026-02-22 11:34:33,VLan30,IT,Mobile,DNS,1074,2.73,13,NO,TEMA
342,2026-10-15 17:55:06,VLan30,IT,Desktop,HTTP,792,3.1,14,NO,Tamale
343,2026-05-13 03:26:02,VLan20,Finance,Mobile,SSH,436,0.34,0,NO,ACCRA
344,2026-01-13 20:31:10,VLan40,Sales,Desktop,HTTPS,505,3.51,3,NO,Tamale
345,2026-09-15 18:15:44,VLan40,Sales,Laptop,SMTP,517,4.26,7,NO,TAKORADI
346,2026-04-19 20:06:26,VLan30,IT,Desktop,HTTPS,975,1.75,7,NO,ACCRA
347,2026-11-01 00:23:46,VLan20,Finance,Router,SMTP,656,0.28,7,NO,KUMASI
348,2026-03-11 00:22:36,VLan20,Finance,Desktop,FTP,623,4.1,15,NO,TAKORADI
349,2026-09-17 13:00:26,VLan40,Sales,Router,SSH,632,4.76,14,NO,TEMA
350,2026-06-12 00:47:39,VLan10,HR,Desktop,HTTP,434,0.01,8,NO,KUMASI
351,2026-03-15 16:07:43,VLan30,IT,Router,FTP,1139,4.12,10,YES,TEMA
352,2026-05-03 18:40:57,VLan20,Finance,Mobile,SMTP,425,1.35,1,NO,Tamale
353,2026-05-24 23:49:57,VLan40,Sales,Desktop,FTP,475,4.36,6,NO,TEMA
354,2026-12-24 22:35:19,VLan10,HR,Laptop,SMTP,184,4.56,8,NO,TAKORADI
355,2026-12-07 09:20:56,VLan30,IT,Laptop,DNS,825,2.57,7,NO,TAKORADI
356,2026-06-30 04:51:28,VLan10,HR,Laptop,SSH,206,1.41,7,NO,KUMASI
357,2026-05-31 10:17:46,VLan40,Sales,Mobile,FTP,145,2.33,13,NO,KUMASI
358,2026-10-25 16:39:31,VLan20,Finance,Mobile,HTTP,269,0.92,4,NO,TEMA
359,2026-07-21 19:17:09,VLan10,HR,Mobile,SSH,612,2.64,0,NO,KUMASI
360,2026-10-06 14:00:01,VLan10,HR,Mobile,FTP,576,3.94,6,NO,TAKORADI
361,2026-08-18 03:26:25,VLan40,Sales,Mobile,HTTP,181,0.2,0,NO,TEMA
362,2026-10-02 01:56:18,VLan20,Finance,Mobile,DNS,281,4.21,2,NO,TAKORADI
363,2026-02-01 18:23:39,VLan20,Finance,Desktop,HTTP,278,3.41,11,NO,Tamale
364,2026-06-20 12:31:09,VLan10,HR,Laptop,HTTP,337,4.17,11,NO,ACCRA
365,2026-06-09 00:28:55,VLan10,HR,Desktop,DNS,671,2.68,0,NO,KUMASI
366,2026-06-21 20:55:35,VLan40,Sales,Mobile,DNS,557,4.05,13,NO,TAKORADI
367,2026-07-11 10:56:53,VLan20,Finance,Router,DNS,507,2.06,13,NO,KUMASI
368,2026-11-04 07:22:42,VLan40,Sales,Mobile,DNS,512,2.64,2,NO,ACCRA
369,2026-11-26 00:06:17,VLan30,IT,Server,DNS,630,0.02,13,NO,KUMASI
370,2026-10-03 07:56:41,VLan20,Finance,Router,DNS,170,3.15,13,NO,Tamale
371,2026-01-22 11:44:22,VLan20,Finance,Router,SMTP,283,0.28,9,NO,ACCRA
372,2026-10-13 14:34:57,VLan10,HR,Server,SMTP,297,4.15,9,NO,TAKORADI
373,2026-02-12 12:48:39,VLan40,Sales,Laptop,SMTP,471,1.92,3,NO,KUMASI
374,2026-03-02 11:31:40,VLan40,Sales,Mobile,HTTP,554,4.94,13,NO,TEMA
375,2026-08-24 17:18:51,VLan30,IT,Mobile,DNS,980,4.19,8,NO,TAKORADI
376,2026-01-05 22:35:48,VLan40,Sales,Server,SSH,675,2.28,8,NO,Tamale
377,2026-09-20 15:29:31,VLan40,Sales,Mobile,SSH,524,3.91,5,NO,KUMASI
378,2026-11-24 04:54:04,VLan40,Sales,Router,HTTPS,433,1.31,11,NO,ACCRA
379,2026-09-23 07:51:52,VLan20,Finance,Server,HTTP,178,2.96,1,NO,TEMA
380,2026-08-21 23:03:57,VLan40,Sales,Desktop,SMTP,441,2.17,6,NO,ACCRA
381,2026-09-22 09:47:47,VLan10,HR,Laptop,DNS,275,0.97,8,NO,TEMA
382,2026-06-26 19:11:30,VLan10,HR,Router,SMTP,431,2.37,11,NO,ACCRA
383,2026-12-24 10:45:23,VLan30,IT,Desktop,SSH,1150,4.79,3,YES,TAKORADI
384,2026-02-28 19:28:07,VLan10,HR,Server,HTTP,287,0.01,8,NO,KUMASI
385,2026-08-14 07:59:38,VLan10,HR,Laptop,HTTPS,667,2.76,2,NO,KUMASI
386,2026-01-14 10:07:01,VLan40,Sales,Server,DNS,524,1.91,1,NO,ACCRA
387,2026-07-25 22:35:33,VLan20,Finance,Mobile,DNS,401,2.89,15,NO,Tamale
388,2026-06-23 10:06:42,VLan40,Sales,Mobile,HTTP,608,3.4,5,NO,TEMA
389,2026-02-10 12:16:23,VLan10,HR,Laptop,SMTP,691,3.51,12,NO,TEMA
390,2026-11-13 03:10:02,VLan40,Sales,Desktop,FTP,277,2.6,4,NO,TEMA
391,2026-07-03 10:03:38,VLan20,Finance,Laptop,SMTP,498,2.34,12,NO,KUMASI
392,2026-06-02 04:32:37,VLan10,HR,Router,SMTP,407,0.35,1,NO,TEMA
393,2026-06-11 18:53:39,VLan10,HR,Server,FTP,668,2.5,12,NO,TEMA
394,2026-09-17 09:37:57,VLan10,HR,Router,HTTPS,560,0.9,5,NO,Tamale
395,2026-04-19 21:44:31,VLan40,Sales,Desktop,DNS,674,4.01,8,NO,KUMASI
396,2026-08-05 10:02:28,VLan10,HR,Desktop,HTTPS,328,4.6,14,NO,TAKORADI
397,2026-02-16 05:11:22,VLan40,Sales,Laptop,DNS,341,2.09,10,NO,TEMA
398,2026-11-03 13:36:45,VLan10,HR,Router,DNS,647,1.49,15,NO,KUMASI
399,2026-11-10 18:14:56,VLan40,Sales,Mobile,SSH,661,2.59,10,NO,KUMASI
400,2026-06-25 11:51:12,VLan30,IT,Router,SMTP,848,0.71,5,NO,Tamale
401,2026-02-04 12:24:41,VLan30,IT,Server,HTTP,1191,1.51,15,NO,TEMA
402,2026-03-19 18:02:49,VLan10,HR,Desktop,DNS,341,1.14,5,NO,KUMASI
403,2026-07-28 08:49:55,VLan10,HR,Desktop,FTP,538,2.42,4,NO,TEMA
404,2026-11-08 04:27:31,VLan10,HR,Laptop,SMTP,283,1.2,11,NO,Tamale
405,2026-01-14 01:20:54,VLan20,Finance,Router,SSH,120,0.66,2,NO,TAKORADI
406,2026-02-06 13:44:47,VLan10,HR,Laptop,HTTPS,342,0.87,13,NO,Tamale
407,2026-08-07 07:54:29,VLan30,IT,Server,HTTPS,1126,2.42,15,NO,TAKORADI
408,2026-01-14 06:25:26,VLan10,HR,Mobile,HTTPS,116,3.37,1,NO,TEMA
409,2026-10-11 21:13:44,VLan40,Sales,Desktop,HTTPS,609,0.48,15,NO,KUMASI
410,2026-07-04 07:05:07,VLan10,HR,Desktop,SSH,110,2.31,14,NO,TEMA
411,2026-05-18 17:44:24,VLan20,Finance,Mobile,HTTP,463,1.78,6,NO,ACCRA
412,2026-04-09 18:13:22,VLan20,Finance,Router,DNS,607,4.12,8,NO,KUMASI
413,2026-01-08 00:50:45,VLan40,Sales,Router,DNS,469,1.72,14,NO,ACCRA
414,2026-10-28 19:48:52,VLan20,Finance,Router,SMTP,528,3.03,11,NO,TEMA
415,2026-07-26 07:27:22,VLan40,Sales,Desktop,FTP,539,0.43,6,NO,ACCRA
416,2026-06-09 14:06:46,VLan40,Sales,Mobile,HTTP,353,2.39,13,NO,TEMA
417,2026-06-07 05:04:46,VLan30,IT,Router,DNS,903,4.51,4,NO,TEMA
418,2026-05-24 23:38:31,VLan10,HR,Desktop,HTTP,583,1.95,7,NO,Tamale
419,2026-10-10 20:02:16,VLan20,Finance,Mobile,HTTPS,478,4.71,0,NO,TAKORADI
420,2026-11-15 00:50:31,VLan10,HR,Router,FTP,153,4.26,5,NO,ACCRA
421,2026-12-18 10:52:55,VLan40,Sales,Mobile,SSH,585,2.5,1,NO,ACCRA
422,2026-08-19 06:09:27,VLan20,Finance,Desktop,SSH,377,4.73,9,NO,Tamale
423,2026-08-24 03:41:30,VLan40,Sales,Server,SSH,225,1.86,13,NO,ACCRA
424,2026-10-23 02:19:49,VLan40,Sales,Desktop,FTP,517,4.9,9,NO,TEMA
425,2026-01-26 11:24:50,VLan40,Sales,Mobile,FTP,538,1.03,7,NO,TEMA
426,2026-04-14 17:50:13,VLan20,Finance,Laptop,FTP,349,0.64,13,NO,KUMASI
427,2026-05-27 09:40:03,VLan30,IT,Mobile,HTTP,954,1.68,4,NO,TAKORADI
428,2026-02-03 20:31:51,VLan30,IT,Router,FTP,871,2,9,NO,ACCRA
429,2026-01-25 16:08:02,VLan30,IT,Server,SMTP,639,0.81,4,NO,TAKORADI
430,2026-01-27 05:24:58,VLan40,Sales,Mobile,SSH,655,1.3,12,NO,TAKORADI
431,2026-03-06 13:44:54,VLan40,Sales,Desktop,SMTP,663,1.54,12,NO,KUMASI
432,2026-04-03 05:21:18,VLan40,Sales,Mobile,HTTPS,555,0.42,12,NO,Tamale
433,2026-11-24 12:09:00,VLan10,HR,Server,HTTP,539,2.31,14,NO,TEMA
434,2026-11-29 04:44:49,VLan20,Finance,Desktop,HTTPS,619,0.19,10,NO,ACCRA
435,2026-12-05 11:31:45,VLan40,Sales,Router,HTTP,193,0.56,8,NO,KUMASI
436,2026-03-25 02:00:13,VLan20,Finance,Desktop,SSH,137,2.19,14,NO,TAKORADI
437,2026-06-22 11:45:09,VLan20,Finance,Server,SSH,178,1.61,14,NO,ACCRA
438,2026-04-15 21:51:46,VLan10,HR,Server,SMTP,376,1.03,1,NO,KUMASI
439,2026-11-12 17:56:12,VLan10,HR,Laptop,DNS,681,4.92,6,NO,TEMA
440,2026-08-17 15:22:33,VLan10,HR,Router,DNS,125,1.5,9,NO,ACCRA
441,2026-11-24 18:17:51,VLan30,IT,Server,FTP,874,3.64,11,NO,Tamale
442,2026-03-22 01:33:29,VLan30,IT,Desktop,HTTPS,627,3.92,12,NO,Tamale
443,2026-10-19 01:41:37,VLan20,Finance,Desktop,SMTP,129,3.37,13,NO,ACCRA
444,2026-06-20 16:39:42,VLan40,Sales,Laptop,SMTP,235,3.51,15,NO,TAKORADI
445,2026-07-13 08:53:50,VLan20,Finance,Laptop,HTTPS,538,4.53,8,NO,TEMA
446,2026-08-08 03:04:01,VLan30,IT,Router,DNS,630,0.06,8,NO,TEMA
447,2026-07-13 12:29:29,VLan10,HR,Router,FTP,151,4.17,10,NO,ACCRA
448,2026-06-19 21:06:01,VLan20,Finance,Router,HTTPS,391,2.24,5,NO,ACCRA
449,2026-06-17 07:53:25,VLan40,Sales,Laptop,SMTP,601,3.03,10,NO,TAKORADI
450,2026-02-10 13:09:27,VLan10,HR,Mobile,FTP,521,2.9,12,NO,TEMA
451,2026-07-03 08:06:49,VLan40,Sales,Mobile,FTP,422,1.55,15,NO,ACCRA
452,2026-09-27 06:35:17,VLan10,HR,Server,FTP,510,2.22,7,NO,KUMASI
453,2026-05-27 18:32:16,VLan40,Sales,Router,FTP,290,3.98,0,NO,TAKORADI
454,2026-07-26 20:25:36,VLan40,Sales,Router,FTP,192,2.7,1,NO,Tamale
455,2026-11-26 01:50:06,VLan40,Sales,Desktop,SSH,132,2.41,2,NO,ACCRA
456,2026-03-23 16:54:55,VLan40,Sales,Server,DNS,653,3.01,5,NO,KUMASI
457,2026-10-31 10:22:15,VLan40,Sales,Laptop,DNS,427,2.15,5,NO,TEMA
458,2026-07-30 14:19:38,VLan40,Sales,Router,SMTP,329,0.88,14,NO,TEMA
459,2026-03-19 19:37:38,VLan10,HR,Router,FTP,656,4.96,1,NO,TEMA
460,2026-10-08 03:35:02,VLan10,HR,Router,DNS,286,2.78,5,NO,Tamale
461,2026-02-26 21:00:04,VLan40,Sales,Server,SMTP,381,1.93,12,NO,TEMA
462,2026-06-15 11:41:06,VLan20,Finance,Server,HTTPS,364,4.95,14,NO,TAKORADI
463,2026-05-16 21:04:05,VLan10,HR,Mobile,FTP,431,4.38,2,NO,KUMASI
464,2026-06-07 20:10:31,VLan20,Finance,Laptop,FTP,647,2.36,6,NO,ACCRA
465,2026-07-10 09:00:09,VLan30,IT,Laptop,FTP,522,0.86,14,NO,Tamale
466,2026-06-30 22:52:13,VLan10,HR,Server,HTTP,665,2.36,9,NO,ACCRA
467,2026-07-14 16:57:53,VLan20,Finance,Server,SMTP,191,2.58,7,NO,KUMASI
468,2026-08-03 21:28:24,VLan30,IT,Router,HTTPS,803,1.47,14,NO,KUMASI
469,2026-02-08 17:54:45,VLan20,Finance,Desktop,DNS,355,1.11,7,NO,TEMA
470,2026-08-06 20:22:34,VLan20,Finance,Desktop,HTTPS,353,3.2,5,NO,TEMA
471,2026-12-20 09:52:25,VLan30,IT,Desktop,HTTPS,955,2.36,3,NO,KUMASI
472,2026-02-25 10:27:40,VLan40,Sales,Desktop,HTTP,202,2.47,6,NO,TEMA
473,2026-06-21 06:53:36,VLan40,Sales,Router,SMTP,474,2.41,4,NO,TEMA
474,2026-04-13 08:38:10,VLan20,Finance,Server,HTTP,204,3.61,0,NO,TEMA
475,2026-07-25 14:01:07,VLan30,IT,Desktop,FTP,609,2.7,9,NO,TEMA
476,2026-02-27 22:38:30,VLan40,Sales,Laptop,HTTP,328,1.06,14,NO,KUMASI
477,2026-11-05 06:01:59,VLan20,Finance,Server,HTTPS,263,4.63,4,NO,KUMASI
478,2026-03-19 18:46:37,VLan30,IT,Mobile,SSH,1029,2.86,5,YES,KUMASI
479,2026-06-20 10:54:34,VLan20,Finance,Server,SSH,569,4.84,8,NO,TAKORADI
480,2026-03-08 19:06:39,VLan20,Finance,Router,DNS,477,1.86,13,NO,ACCRA
481,2026-12-19 12:53:06,VLan40,Sales,Mobile,DNS,460,0.5,6,NO,KUMASI
482,2026-11-20 14:51:07,VLan30,IT,Router,HTTP,658,1.26,4,NO,TAKORADI
483,2026-03-30 13:35:48,VLan10,HR,Desktop,SMTP,435,4.31,2,NO,TEMA
484,2026-05-03 04:41:01,VLan10,HR,Server,DNS,286,4.17,10,NO,TAKORADI
485,2026-11-16 10:41:45,VLan40,Sales,Server,FTP,639,2.3,0,NO,TEMA
486,2026-04-25 12:35:32,VLan10,HR,Server,SSH,253,4.37,14,NO,Tamale
487,2026-09-08 15:47:44,VLan30,IT,Desktop,SSH,1164,1.7,1,YES,TAKORADI
488,2026-06-12 20:21:32,VLan30,IT,Server,FTP,1134,3.75,5,YES,TAKORADI
489,2026-07-21 08:15:23,VLan40,Sales,Server,FTP,137,3.25,3,NO,KUMASI
490,2026-04-28 08:58:55,VLan40,Sales,Desktop,SSH,628,1.02,6,NO,Tamale
491,2026-03-18 01:44:43,VLan40,Sales,Desktop,SSH,441,4.42,13,NO,Tamale
492,2026-12-14 07:37:21,VLan10,HR,Mobile,SSH,573,3.54,7,NO,ACCRA
493,2026-07-07 10:24:35,VLan20,Finance,Server,HTTP,684,2.22,3,NO,KUMASI
494,2026-04-11 21:49:18,VLan10,HR,Router,FTP,258,3.35,13,NO,TAKORADI
495,2026-02-08 09:26:52,VLan40,Sales,Server,SMTP,170,4.13,9,NO,Tamale
496,2026-01-19 01:42:23,VLan10,HR,Router,DNS,469,3.46,0,NO,TEMA
497,2026-08-28 12:40:40,VLan20,Finance,Desktop,HTTPS,197,2.58,13,NO,TAKORADI
498,2026-05-19 17:29:50,VLan10,HR,Laptop,HTTPS,345,0.53,14,NO,TEMA
499,2026-02-14 08:54:31,VLan40,Sales,Server,SMTP,585,1.2,5,NO,KUMASI
500,2026-03-06 09:13:06,VLan30,IT,Server,FTP,748,4.79,4,NO,KUMASI
501,2026-10-10 21:40:57,VLan40,Sales,Server,FTP,272,1.92,4,NO,KUMASI
502,2026-07-10 05:04:43,VLan40,Sales,Router,HTTP,471,3.83,13,NO,Tamale
503,2026-07-08 14:38:26,VLan20,Finance,Mobile,DNS,464,2.82,11,NO,TAKORADI
504,2026-07-31 09:31:30,VLan10,HR,Desktop,HTTPS,486,2.49,10,NO,Tamale
505,2026-08-04 20:21:00,VLan20,Finance,Router,SMTP,253,0.64,14,NO,TAKORADI
506,2026-07-26 08:19:57,VLan10,HR,Mobile,DNS,295,1.47,7,NO,TEMA
507,2026-08-08 02:21:46,VLan30,IT,Mobile,FTP,834,3.62,11,NO,Tamale
508,2026-01-25 21:54:44,VLan30,IT,Server,HTTPS,1015,0.67,3,NO,KUMASI
509,2026-01-31 03:36:20,VLan30,IT,Mobile,HTTPS,643,1.6,11,NO,TEMA
510,2026-09-03 19:35:52,VLan30,IT,Laptop,FTP,819,2.02,6,NO,TEMA
511,2026-10-31 19:14:05,VLan10,HR,Desktop,FTP,586,3.52,4,NO,Tamale
512,2026-12-25 18:52:25,VLan30,IT,Desktop,HTTPS,925,2.54,11,NO,KUMASI
513,2026-12-19 16:12:46,VLan10,HR,Server,FTP,572,4.66,13,NO,TAKORADI
514,2026-10-13 20:47:19,VLan30,IT,Router,SMTP,704,1.19,2,NO,ACCRA
515,2026-08-20 10:53:24,VLan10,HR,Mobile,HTTP,297,4.92,0,NO,Tamale
516,2026-06-21 08:05:19,VLan30,IT,Mobile,SMTP,1071,4.93,10,NO,TAKORADI
517,2026-05-11 08:07:50,VLan30,IT,Server,SMTP,966,2.46,4,NO,ACCRA
518,2026-02-07 19:20:54,VLan10,HR,Desktop,DNS,160,4.31,15,NO,ACCRA
519,2026-04-28 11:13:46,VLan40,Sales,Laptop,DNS,149,3.49,13,NO,ACCRA
520,2026-09-06 03:16:12,VLan10,HR,Desktop,HTTP,508,3.5,13,NO,TEMA
521,2026-07-28 10:46:36,VLan10,HR,Laptop,HTTP,171,0.17,14,NO,TEMA
522,2026-08-10 09:58:15,VLan30,IT,Desktop,SSH,1075,4.39,4,YES,KUMASI
523,2026-11-08 19:35:46,VLan40,Sales,Router,FTP,478,2.57,2,NO,TEMA
524,2026-05-13 05:56:51,VLan30,IT,Mobile,DNS,652,4.64,2,NO,Tamale
525,2026-11-04 14:19:26,VLan30,IT,Server,DNS,1166,1.57,13,NO,TAKORADI
526,2026-07-14 21:46:43,VLan40,Sales,Mobile,FTP,172,4.65,11,NO,Tamale
527,2026-08-23 15:30:46,VLan40,Sales,Desktop,DNS,143,0.86,13,NO,TEMA
528,2026-09-11 16:23:58,VLan30,IT,Laptop,SMTP,893,3.87,10,NO,KUMASI
529,2026-05-21 08:13:47,VLan40,Sales,Laptop,SSH,225,4.54,7,NO,Tamale
530,2026-10-05 22:39:36,VLan10,HR,Router,SSH,387,4.74,11,NO,KUMASI
531,2026-11-05 08:25:15,VLan40,Sales,Mobile,HTTP,248,1.3,5,NO,ACCRA
532,2026-05-06 10:03:31,VLan30,IT,Laptop,SMTP,1168,4,8,NO,TAKORADI
533,2026-09-24 22:07:58,VLan20,Finance,Laptop,HTTPS,289,2.01,8,NO,KUMASI
534,2026-12-30 19:23:40,VLan40,Sales,Router,FTP,526,3.57,10,NO,TEMA
535,2026-12-03 17:50:32,VLan10,HR,Mobile,HTTP,270,3.53,9,NO,ACCRA
536,2026-01-11 00:26:33,VLan10,HR,Laptop,SMTP,371,1.53,13,NO,ACCRA
537,2026-06-14 14:57:04,VLan10,HR,Desktop,HTTP,675,3.54,9,NO,TEMA
538,2026-04-21 21:48:59,VLan30,IT,Mobile,HTTPS,575,1.62,8,NO,TEMA
539,2026-02-03 22:13:23,VLan40,Sales,Desktop,SMTP,671,3,9,NO,Tamale
540,2026-04-25 18:44:31,VLan20,Finance,Server,SMTP,465,5,2,NO,TEMA
541,2026-04-29 04:00:03,VLan20,Finance,Router,FTP,524,2.13,7,NO,KUMASI
542,2026-01-20 17:54:05,VLan40,Sales,Server,DNS,339,3.38,5,NO,ACCRA
543,2026-02-17 16:43:34,VLan30,IT,Desktop,DNS,1157,3.19,0,NO,KUMASI
544,2026-01-03 10:43:02,VLan30,IT,Desktop,DNS,1175,4.06,13,NO,Tamale
545,2026-04-30 20:57:59,VLan40,Sales,Mobile,HTTP,106,0.08,11,NO,ACCRA
546,2026-03-04 07:37:49,VLan30,IT,Router,DNS,569,2.14,6,NO,TEMA
547,2026-02-18 18:12:20,VLan10,HR,Router,SMTP,626,2.68,3,NO,Tamale
548,2026-01-12 20:22:58,VLan30,IT,Laptop,SMTP,1169,1.61,1,NO,TEMA
549,2026-01-19 00:38:55,VLan20,Finance,Server,DNS,351,2.99,4,NO,TAKORADI
550,2026-05-07 10:36:30,VLan30,IT,Router,SMTP,895,4.33,11,NO,Tamale
551,2026-04-12 09:33:52,VLan10,HR,Mobile,DNS,694,4.04,4,NO,Tamale
552,2026-09-14 09:42:06,VLan20,Finance,Mobile,FTP,469,0.58,3,NO,KUMASI
553,2026-08-08 04:15:32,VLan40,Sales,Laptop,SSH,573,2.63,8,NO,TEMA
554,2026-10-21 17:14:55,VLan20,Finance,Laptop,HTTPS,389,3.95,8,NO,ACCRA
555,2026-05-29 12:57:49,VLan20,Finance,Router,SSH,287,4.62,4,NO,KUMASI
556,2026-05-26 08:50:47,VLan10,HR,Server,HTTPS,575,2,5,NO,KUMASI
557,2026-11-08 03:03:53,VLan20,Finance,Mobile,DNS,386,2.86,10,NO,TEMA
558,2026-12-05 12:49:02,VLan20,Finance,Desktop,SMTP,129,4.84,0,NO,TAKORADI
559,2026-11-24 16:00:51,VLan30,IT,Desktop,HTTP,660,1.21,7,NO,TEMA
560,2026-01-16 09:27:05,VLan30,IT,Desktop,DNS,969,0.8,15,NO,ACCRA
561,2026-05-31 07:44:07,VLan40,Sales,Laptop,HTTPS,101,4.8,4,NO,Tamale
562,2026-12-10 14:55:54,VLan40,Sales,Desktop,FTP,623,1.74,12,NO,Tamale
563,2026-08-10 03:18:19,VLan30,IT,Mobile,SSH,950,1.82,6,YES,Tamale
564,2026-06-29 07:22:05,VLan40,Sales,Laptop,SSH,559,3.17,3,NO,Tamale
