,log_id,timestamp,vlan_id,department,device_type,protocol,bandwidth,packet_loss_percent,downtime_minutes,threat_flag,location
270,271,2026-02-04 22:14:00,VLan20,Finance,Router,DNS,653,1.09,6,NO,ACCRA
271,272,2026-03-02 02:24:00,VLan40,Sales,Router,SSH,672,3.12,1,NO,KUMASI
272,273,2026-01-29 14:45:00,VLan40,Sales,Laptop,SMTP,632,0.54,13,NO,KUMASI
273,274,2026-01-06 18:13:00,VLan10,HR,Mobile,SSH,367,1.58,10,NO,ACCRA
274,275,2026-03-18 16:41:00,VLan30,IT,Desktop,HTTPS,1097,3.1,4,NO,TAKORADI
275,276,2026-02-17 21:24:00,VLan30,IT,Mobile,SSH,642,3.04,4,NO,TAKORADI
276,277,2026-02-13 03:34:00,VLan10,HR,Server,SMTP,109,0.07,5,NO,TEMA
277,278,2026-02-11 07:10:00,VLan40,Sales,Router,HTTP,493,4.89,9,NO,TEMA
278,279,2026-04-02 19:20:00,VLan20,Finance,Mobile,SMTP,587,3.63,2,NO,TEMA
279,280,2026-02-04 06:19:00,VLan10,HR,Desktop,DNS,675,2.82,15,NO,TAKORADI
280,281,2026-03-16 03:56:00,VLan20,Finance,Server,DNS,483,3.66,11,NO,TAKORADI
281,282,2026-01-18 16:35:00,VLan30,IT,Mobile,SMTP,1044,2.06,11,NO,KUMASI
282,283,2026-01-26 05:50:00,VLan10,HR,Mobile,SMTP,400,1.31,7,NO,Tamale
283,284,2026-01-25 07:28:00,VLan30,IT,Mobile,HTTP,625,2.72,10,NO,TEMA
284,285,2026-02-02 11:51:00,VLan10,HR,Router,HTTP,688,4.28,3,NO,ACCRA
285,286,2026-02-08 16:20:00,VLan30,IT,Desktop,FTP,1198,1.54,1,YES,KUMASI
286,287,2026-01-25 02:11:00,VLan10,HR,Server,SSH,100,3.97,10,NO,KUMASI
287,288,2026-01-14 17:12:00,VLan40,Sales,Laptop,SMTP,261,2.28,0,NO,Tamale
288,289,2026-01-05 03:25:00,VLan40,Sales,Laptop,SSH,693,3.94,12,NO,TAKORADI
289,290,2026-04-09 18:52:00,VLan40,Sales,Router,DNS,286,4.48,14,NO,TEMA
290,291,2026-02-01 01:17:00,VLan30,IT,Server,SSH,956,3.6,15,YES,Tamale
291,292,2026-03-06 03:07:00,VLan40,Sales,Router,SSH,590,4.11,6,NO,TEMA
292,293,2026-02-01 23:03:00,VLan20,Finance,Desktop,HTTP,567,2.33,8,NO,TAKORADI
293,294,2026-02-24 13:01:00,VLan20,Finance,Mobile,FTP,628,0.97,9,NO,TEMA
294,295,2026-02-27 03:22:00,VLan10,HR,Router,SMTP,111,0.76,5,NO,TEMA
295,296,2026-01-25 13:02:00,VLan30,IT,Server,HTTPS,522,2.27,15,NO,ACCRA
296,297,2026-01-17 03:34:00,VLan40,Sales,Laptop,SSH,611,3.16,4,NO,TAKORADI
297,298,2026-03-26 05:43:00,VLan30,IT,Server,FTP,1132,0.46,7,YES,TAKORADI
298,299,2026-03-25 08:25:00,VLan10,HR,Mobile,HTTP,359,3.78,5,NO,TAKORADI
299,300,2026-03-02 16:59:00,VLan10,HR,Mobile,HTTP,298,0.67,9,NO,ACCRA
300,301,2026-04-06 14:52:00,VLan10,HR,Server,SMTP,327,3.32,0,NO,KUMASI
301,302,2026-03-19 08:49:00,VLan10,HR,Desktop,DNS,493,3.31,0,NO,Tamale
302,303,2026-04-11 23:46:00,VLan20,Finance,Router,FTP,516,2.01,2,NO,KUMASI
303,304,2026-01-11 10:26:00,VLan30,IT,Router,SSH,827,4.73,9,NO,TAKORADI
304,305,2026-04-04 01:47:00,VLan20,Finance,Laptop,HTTP,199,0.05,0,NO,TAKORADI
305,306,2026-04-30 23:56:00,VLan10,HR,Server,DNS,281,0.13,10,NO,KUMASI
306,307,2026-04-14 13:08:00,VLan20,Finance,Desktop,HTTPS,271,4.38,2,NO,TEMA
307,308,2026-01-24 23:01:00,VLan30,IT,Laptop,SSH,1013,2.26,8,YES,TAKORADI
308,309,2026-04-02 13:54:00,VLan40,Sales,Server,HTTP,605,3.47,0,NO,KUMASI
309,310,2026-04-27 16:55:00,VLan20,Finance,Router,SMTP,555,2.2,10,NO,KUMASI
310,311,2026-03-25 02:57:00,VLan40,Sales,Laptop,HTTP,700,4.8,11,NO,KUMASI
311,312,2026-03-06 08:04:00,VLan30,IT,Mobile,SSH,977,2.52,14,YES,Tamale
312,313,2026-02-22 01:56:00,VLan30,IT,Server,SSH,1005,2.34,9,YES,ACCRA
313,314,2026-01-13 08:56:00,VLan20,Finance,Mobile,DNS,694,2.93,5,NO,TAKORADI
314,315,2026-03-29 21:16:00,VLan40,Sales,Server,HTTP,547,0.13,0,NO,TAKORADI
315,316,2026-02-01 07:16:00,VLan30,IT,Mobile,SMTP,948,4.31,4,NO,KUMASI
316,317,2026-04-20 06:36:00,VLan30,IT,Server,FTP,715,1.03,14,NO,TEMA
317,318,2026-01-24 02:09:00,VLan40,Sales,Laptop,FTP,392,2.79,1,NO,KUMASI
318,319,2026-02-16 22:59:00,VLan10,HR,Router,SMTP,676,2.59,15,NO,KUMASI
319,320,2026-04-01 05:43:00,VLan40,Sales,Router,HTTPS,356,2.86,1,NO,TEMA
320,321,2026-03-31 03:58:00,VLan30,IT,Laptop,HTTPS,762,4.06,15,NO,TEMA
321,322,2026-04-30 07:17:00,VLan30,IT,Mobile,FTP,1097,2.77,3,YES,Tamale
322,323,2026-04-13 09:42:00,VLan40,Sales,Laptop,HTTPS,284,2.25,8,NO,Tamale
323,324,2026-01-17 05:58:00,VLan30,IT,Mobile,HTTPS,1083,2.29,3,NO,Tamale
324,325,2026-01-14 18:24:00,VLan40,Sales,Mobile,SMTP,422,3.77,5,NO,TEMA
325,326,2026-02-20 13:27:00,VLan20,Finance,Laptop,DNS,440,1.65,10,NO,ACCRA
326,327,2026-04-16 09:54:00,VLan10,HR,Router,DNS,455,3.69,0,NO,TAKORADI
327,328,2026-03-20 21:29:00,VLan20,Finance,Laptop,HTTPS,449,4.07,9,NO,Tamale
328,329,2026-01-08 13:33:00,VLan20,Finance,Desktop,FTP,507,3.67,3,NO,TEMA
329,330,2026-02-19 07:10:00,VLan10,HR,Laptop,SSH,700,2.3,6,NO,KUMASI
330,331,2026-04-23 01:17:00,VLan20,Finance,Server,FTP,201,4.13,10,NO,TEMA
331,332,2026-03-02 11:01:00,VLan40,Sales,Server,FTP,672,2.98,15,NO,TAKORADI
332,333,2026-03-17 22:47:00,VLan30,IT,Router,HTTPS,784,4.79,8,NO,ACCRA
333,334,2026-03-21 09:55:00,VLan40,Sales,Mobile,FTP,168,3.09,2,NO,ACCRA
334,335,2026-03-01 23:31:00,VLan20,Finance,Mobile,DNS,431,1.38,9,NO,KUMASI
335,336,2026-01-16 23:16:00,VLan10,HR,Server,HTTPS,471,4.31,7,NO,Tamale
336,337,2026-04-29 04:15:00,VLan20,Finance,Server,HTTPS,677,0.66,8,NO,ACCRA
337,338,2026-02-19 03:41:00,VLan10,HR,Laptop,SSH,106,1.11,4,NO,TEMA
338,339,2026-03-08 07:32:00,VLan20,Finance,Mobile,SSH,110,1.07,6,NO,Tamale
339,340,2026-02-11 23:25:00,VLan20,Finance,Desktop,HTTP,308,3.21,13,NO,TAKORADI
340,341,2026-01-17 00:26:00,VLan10,HR,Server,SMTP,164,1.43,13,NO,ACCRA
341,342,2026-03-15 01:20:00,VLan10,HR,Server,HTTP,184,3.78,11,NO,TAKORADI
342,343,2026-01-09 12:07:00,VLan40,Sales,Mobile,HTTP,177,0.71,9,NO,TEMA
343,344,2026-03-12 01:01:00,VLan30,IT,Mobile,SMTP,934,4.17,11,NO,TAKORADI
344,345,2026-04-05 14:12:00,VLan10,HR,Mobile,HTTPS,660,3.22,1,NO,TEMA
345,346,2026-01-25 23:34:00,VLan30,IT,Mobile,HTTP,949,3.55,4,NO,TAKORADI
346,347,2026-02-03 21:32:00,VLan40,Sales,Laptop,SSH,147,1.24,10,NO,Tamale
347,348,2026-02-07 06:01:00,VLan30,IT,Router,SMTP,752,3.48,6,NO,Tamale
348,349,2026-04-07 02:32:00,VLan30,IT,Router,FTP,543,2.8,15,NO,Tamale
349,350,2026-03-10 14:50:00,VLan10,HR,Mobile,HTTPS,194,0.16,12,NO,TEMA
350,351,2026-01-31 04:36:00,VLan10,HR,Mobile,SMTP,246,2.52,0,NO,TEMA
351,352,2026-02-04 07:29:00,VLan10,HR,Mobile,HTTP,255,4.12,14,NO,KUMASI
352,353,2026-04-04 18:32:00,VLan40,Sales,Mobile,SSH,133,3.68,6,NO,TAKORADI
353,354,2026-02-25 09:02:00,VLan30,IT,Server,DNS,830,2.39,13,NO,Tamale
354,355,2026-04-15 13:33:00,VLan10,HR,Desktop,FTP,498,2.09,12,NO,TAKORADI
355,356,2026-02-16 14:30:00,VLan30,IT,Mobile,DNS,871,4.8,3,NO,Tamale
356,357,2026-01-02 05:18:00,VLan20,Finance,Mobile,HTTP,611,0.32,0,NO,Tamale
357,358,2026-01-29 13:04:00,VLan30,IT,Desktop,HTTP,688,2.19,0,NO,TAKORADI
358,359,2026-02-24 21:45:00,VLan40,Sales,Mobile,SMTP,699,1.3,11,NO,Tamale
359,360,2026-03-07 07:06:00,VLan10,HR,Mobile,HTTPS,206,2.76,1,NO,KUMASI
360,361,2026-04-30 19:58:00,VLan40,Sales,Laptop,DNS,140,0.29,8,NO,Tamale
361,362,2026-04-29 17:55:00,VLan30,IT,Server,SSH,1162,3.3,5,YES,ACCRA
362,363,2026-02-10 18:14:00,VLan20,Finance,Server,SMTP,446,0.14,10,NO,ACCRA
363,364,2026-04-20 04:14:00,VLan20,Finance,Desktop,FTP,526,4.29,1,NO,TAKORADI
364,365,2026-04-03 11:29:00,VLan40,Sales,Router,SSH,610,3.16,0,NO,TAKORADI
365,366,2026-02-27 11:42:00,VLan40,Sales,Server,DNS,625,3.82,15,NO,TAKORADI
366,367,2026-02-20 23:43:00,VLan40,Sales,Desktop,HTTP,127,1.9,6,NO,ACCRA
367,368,2026-02-11 20:28:00,VLan10,HR,Desktop,FTP,468,1.83,8,NO,TEMA
368,369,2026-04-20 11:30:00,VLan30,IT,Laptop,DNS,854,0.31,8,NO,KUMASI
369,370,2026-04-20 00:58:00,VLan20,Finance,Server,DNS,527,2.93,15,NO,TAKORADI
370,371,2026-03-12 06:38:00,VLan20,Finance,Laptop,SSH,284,3.17,11,NO,ACCRA
371,372,2026-01-26 00:12:00,VLan40,Sales,Desktop,HTTP,330,1.81,15,NO,Tamale
372,373,2026-04-28 19:59:00,VLan30,IT,Desktop,HTTPS,601,4.21,8,NO,TAKORADI
373,374,2026-03-16 04:08:00,VLan40,Sales,Desktop,FTP,419,4.57,12,NO,TAKORADI
374,375,2026-01-22 03:54:00,VLan10,HR,Laptop,DNS,563,0.88,14,NO,ACCRA
375,376,2026-04-04 21:41:00,VLan20,Finance,Server,SSH,267,4.67,10,NO,Tamale
376,377,2026-04-05 18:49:00,VLan40,Sales,Router,HTTP,429,0.65,8,NO,ACCRA
377,378,2026-02-26 18:03:00,VLan20,Finance,Router,DNS,210,2.42,9,NO,Tamale
378,379,2026-01-08 00:28:00,VLan40,Sales,Laptop,HTTPS,695,2.02,4,NO,Tamale
379,380,2026-04-16 22:04:00,VLan40,Sales,Mobile,FTP,667,4.56,13,NO,KUMASI
380,381,2026-01-24 16:04:00,VLan40,Sales,Router,FTP,176,1.19,7,NO,ACCRA
381,382,2026-01-04 04:25:00,VLan10,HR,Router,SSH,352,3.35,3,NO,TAKORADI
382,383,2026-01-15 20:56:00,VLan20,Finance,Desktop,HTTPS,146,2.46,6,NO,ACCRA
383,384,2026-02-20 18:43:00,VLan20,Finance,Router,HTTP,543,2.2,0,NO,KUMASI
384,385,2026-04-26 20:59:00,VLan40,Sales,Server,HTTP,173,1.36,10,NO,TAKORADI
385,386,2026-02-03 21:27:00,VLan20,Finance,Mobile,HTTPS,408,3.54,12,NO,Tamale
386,387,2026-01-30 10:03:00,VLan40,Sales,Server,SMTP,283,3.41,12,NO,TAKORADI
387,388,2026-03-29 20:14:00,VLan30,IT,Server,FTP,882,2.03,2,NO,ACCRA
388,389,2026-04-03 13:46:00,VLan30,IT,Server,SMTP,807,3.54,3,NO,TEMA
389,390,2026-04-23 04:24:00,VLan30,IT,Server,HTTP,819,2.58,13,NO,TEMA
390,391,2026-02-24 03:32:00,VLan10,HR,Desktop,HTTPS,232,2.73,10,NO,Tamale
391,392,2026-01-14 21:28:00,VLan40,Sales,Desktop,HTTP,488,0.56,13,NO,TEMA
392,393,2026-03-19 15:12:00,VLan20,Finance,Laptop,HTTP,156,1.73,3,NO,TEMA
393,394,2026-01-31 12:23:00,VLan30,IT,Desktop,HTTP,936,2.01,2,NO,KUMASI
394,395,2026-02-01 14:01:00,VLan30,IT,Server,HTTPS,663,0.08,13,NO,Tamale
395,396,2026-01-25 18:00:00,VLan40,Sales,Desktop,FTP,250,0.08,12,NO,ACCRA
396,397,2026-02-22 07:47:00,VLan30,IT,Server,FTP,722,2.19,1,NO,Tamale
397,398,2026-02-07 07:27:00,VLan30,IT,Desktop,DNS,1139,3.07,9,NO,KUMASI
398,399,2026-01-30 11:48:00,VLan30,IT,Router,FTP,895,4.46,13,NO,KUMASI
399,400,2026-03-01 06:56:00,VLan10,HR,Router,SSH,693,3.56,14,NO,TEMA
400,401,2026-01-15 20:25:00,VLan20,Finance,Desktop,DNS,678,3.89,12,NO,TAKORADI
401,402,2026-01-13 11:50:00,VLan20,Finance,Laptop,FTP,105,2.37,2,NO,TEMA
402,403,2026-02-18 05:15:00,VLan40,Sales,Desktop,HTTP,287,0.06,3,NO,TAKORADI
403,404,2026-03-05 14:56:00,VLan30,IT,Router,FTP,1183,0.43,14,YES,TAKORADI
404,405,2026-04-03 00:42:00,VLan10,HR,Desktop,HTTP,102,3.43,12,NO,Tamale
405,406,2026-01-18 04:59:00,VLan10,HR,Server,SMTP,146,1.42,1,NO,TEMA
406,407,2026-01-27 21:25:00,VLan20,Finance,Desktop,SMTP,216,2.79,0,NO,TEMA
407,408,2026-01-24 00:04:00,VLan20,Finance,Desktop,HTTP,473,0.77,12,NO,KUMASI
408,409,2026-04-30 09:32:00,VLan30,IT,Router,FTP,587,2.87,0,NO,ACCRA
409,410,2026-02-19 19:44:00,VLan20,Finance,Router,SMTP,252,1.74,3,NO,ACCRA
410,411,2026-03-04 11:36:00,VLan20,Finance,Mobile,HTTP,119,2.92,12,NO,ACCRA
411,412,2026-01-06 02:03:00,VLan40,Sales,Desktop,HTTP,388,2.14,8,NO,ACCRA
412,413,2026-02-17 11:38:00,VLan30,IT,Server,HTTP,1066,4.16,5,NO,TAKORADI
413,414,2026-03-10 20:30:00,VLan10,HR,Desktop,DNS,659,3.47,8,NO,ACCRA
414,415,2026-03-25 19:55:00,VLan20,Finance,Mobile,SSH,234,4.49,7,NO,TAKORADI
415,416,2026-02-08 05:31:00,VLan30,IT,Server,FTP,673,2.45,10,NO,TEMA
416,417,2026-03-06 13:37:00,VLan30,IT,Router,HTTP,771,4.4,3,NO,Tamale
417,418,2026-04-23 08:59:00,VLan40,Sales,Mobile,HTTPS,529,2.34,11,NO,ACCRA
418,419,2026-01-10 13:05:00,VLan20,Finance,Mobile,FTP,210,3.47,0,NO,KUMASI
419,420,2026-02-06 12:01:00,VLan40,Sales,Server,SSH,693,4.41,13,NO,KUMASI
420,421,2026-02-04 22:20:00,VLan30,IT,Router,HTTP,651,0.87,15,NO,TAKORADI
421,422,2026-01-02 00:33:00,VLan20,Finance,Mobile,FTP,375,0.17,1,NO,TEMA
422,423,2026-04-21 10:34:00,VLan30,IT,Router,FTP,1025,3.66,11,YES,KUMASI
423,424,2026-03-25 07:36:00,VLan20,Finance,Router,HTTPS,676,1.87,6,NO,TAKORADI
424,425,2026-02-09 22:27:00,VLan10,HR,Router,SSH,322,0.62,13,NO,ACCRA
425,426,2026-03-22 09:21:00,VLan40,Sales,Router,FTP,113,1.43,14,NO,KUMASI
426,427,2026-01-22 22:30:00,VLan40,Sales,Router,FTP,414,1.51,8,NO,KUMASI
427,428,2026-03-05 19:36:00,VLan20,Finance,Desktop,DNS,675,3.81,0,NO,TEMA
428,429,2026-01-26 06:55:00,VLan30,IT,Router,HTTP,654,0.16,10,NO,ACCRA
429,430,2026-04-01 05:05:00,VLan40,Sales,Desktop,FTP,183,4.57,10,NO,Tamale
430,431,2026-03-28 15:14:00,VLan10,HR,Laptop,FTP,396,0.53,4,NO,ACCRA
431,432,2026-03-31 18:52:00,VLan30,IT,Server,HTTPS,691,1.64,2,NO,TEMA
432,433,2026-02-05 20:15:00,VLan10,HR,Laptop,HTTPS,380,3.07,12,NO,KUMASI
433,434,2026-03-28 19:39:00,VLan40,Sales,Router,SMTP,566,3.45,0,NO,TAKORADI
434,435,2026-02-02 21:25:00,VLan40,Sales,Server,FTP,496,4.66,2,NO,ACCRA
435,436,2026-02-17 08:55:00,VLan20,Finance,Server,SSH,304,3.02,13,NO,TEMA
436,437,2026-01-19 11:10:00,VLan20,Finance,Router,SMTP,428,4.67,0,NO,TEMA
437,438,2026-03-14 16:43:00,VLan20,Finance,Desktop,DNS,534,4.93,11,NO,TEMA
438,439,2026-01-14 19:55:00,VLan10,HR,Laptop,DNS,417,0.69,0,NO,TAKORADI
439,440,2026-02-27 09:50:00,VLan20,Finance,Mobile,DNS,674,4.5,3,NO,Tamale
440,441,2026-04-05 09:33:00,VLan20,Finance,Server,HTTPS,362,1.04,12,NO,TEMA
441,442,2026-04-14 20:30:00,VLan40,Sales,Router,FTP,429,3.0,1,NO,ACCRA
442,443,2026-02-07 19:17:00,VLan10,HR,Desktop,FTP,594,4.94,8,NO,ACCRA
443,444,2026-04-30 09:36:00,VLan40,Sales,Desktop,SSH,394,3.53,1,NO,TAKORADI
444,445,2026-03-09 19:56:00,VLan10,HR,Router,DNS,211,4.98,13,NO,Tamale
445,446,2026-03-30 12:03:00,VLan20,Finance,Server,FTP,658,1.01,11,NO,Tamale
446,447,2026-04-17 14:59:00,VLan10,HR,Mobile,HTTP,207,3.06,6,NO,KUMASI
447,448,2026-03-14 02:21:00,VLan20,Finance,Mobile,SSH,556,3.68,1,NO,Tamale
448,449,2026-02-04 22:49:00,VLan10,HR,Server,SMTP,536,2.29,3,NO,ACCRA
449,450,2026-04-07 13:22:00,VLan10,HR,Server,SSH,301,0.23,13,NO,TAKORADI
450,451,2026-03-22 09:16:00,VLan10,HR,Server,DNS,175,1.99,10,NO,TEMA
451,452,2026-01-16 08:20:00,VLan20,Finance,Server,SMTP,497,4.67,15,NO,Tamale
452,453,2026-04-22 09:33:00,VLan30,IT,Desktop,SSH,887,2.93,5,NO,TEMA
453,454,2026-02-28 05:38:00,VLan30,IT,Mobile,HTTP,1015,0.89,14,NO,TAKORADI
454,455,2026-04-28 20:58:00,VLan20,Finance,Laptop,HTTPS,190,4.16,10,NO,KUMASI
455,456,2026-01-22 13:47:00,VLan30,IT,Server,SSH,1143,3.6,5,YES,Tamale
456,457,2026-04-27 23:39:00,VLan20,Finance,Router,SSH,509,1.49,14,NO,Tamale
457,458,2026-02-02 19:24:00,VLan40,Sales,Desktop,HTTP,409,0.05,5,NO,ACCRA
458,459,2026-03-01 09:42:00,VLan10,HR,Mobile,SMTP,645,4.89,6,NO,TAKORADI
459,460,2026-01-25 22:39:00,VLan10,HR,Desktop,SSH,414,3.82,9,NO,ACCRA
460,461,2026-03-29 23:04:00,VLan10,HR,Router,SSH,541,3.66,12,NO,TAKORADI
461,462,2026-03-06 17:35:00,VLan40,Sales,Server,FTP,651,1.22,12,NO,KUMASI
462,463,2026-03-27 18:23:00,VLan10,HR,Desktop,FTP,612,2.63,14,NO,TEMA
463,464,2026-04-03 13:24:00,VLan40,Sales,Router,DNS,115,2.97,7,NO,TAKORADI
464,465,2026-03-28 10:28:00,VLan20,Finance,Mobile,DNS,375,0.27,13,NO,TEMA
465,466,2026-02-23 18:28:00,VLan20,Finance,Laptop,SMTP,683,2.63,9,NO,Tamale
466,467,2026-02-18 20:15:00,VLan10,HR,Laptop,SMTP,556,0.46,8,NO,Tamale
467,468,2026-01-12 09:40:00,VLan40,Sales,Mobile,SMTP,135,4.0,4,NO,TAKORADI
468,469,2026-02-15 09:50:00,VLan10,HR,Router,SMTP,429,3.27,2,NO,TEMA
469,470,2026-03-10 02:44:00,VLan20,Finance,Server,DNS,628,4.99,4,NO,KUMASI
470,471,2026-03-29 01:40:00,VLan30,IT,Router,FTP,799,0.51,1,NO,KUMASI
471,472,2026-02-04 19:29:00,VLan20,Finance,Mobile,DNS,695,1.86,5,NO,KUMASI
472,473,2026-04-19 08:10:00,VLan20,Finance,Desktop,HTTPS,347,4.75,10,NO,Tamale
473,474,2026-01-05 11:30:00,VLan30,IT,Router,SSH,841,0.96,3,NO,KUMASI
474,475,2026-01-03 07:09:00,VLan10,HR,Desktop,DNS,589,1.81,13,NO,TAKORADI
475,476,2026-04-30 22:28:00,VLan30,IT,Router,FTP,1153,4.87,13,YES,Tamale
476,477,2026-03-22 10:04:00,VLan40,Sales,Desktop,HTTP,166,4.42,8,NO,KUMASI
477,478,2026-04-10 09:03:00,VLan40,Sales,Server,DNS,548,3.3,11,NO,TEMA
478,479,2026-04-14 21:02:00,VLan30,IT,Router,SSH,844,0.86,6,NO,KUMASI
479,480,2026-04-03 14:56:00,VLan30,IT,Server,DNS,774,2.53,9,NO,TAKORADI
480,481,2026-03-15 05:48:00,VLan10,HR,Router,HTTPS,317,4.47,8,NO,TEMA
481,482,2026-01-23 00:23:00,VLan10,HR,Mobile,FTP,658,3.09,7,NO,KUMASI
482,483,2026-02-02 15:27:00,VLan10,HR,Mobile,HTTPS,301,0.49,9,NO,TEMA
483,484,2026-01-28 14:13:00,VLan40,Sales,Router,SSH,287,0.08,1,NO,ACCRA
484,485,2026-04-08 12:32:00,VLan20,Finance,Laptop,DNS,371,0.54,6,NO,Tamale
485,486,2026-02-26 22:24:00,VLan40,Sales,Router,FTP,513,0.78,8,NO,TEMA
486,487,2026-02-05 01:20:00,VLan40,Sales,Desktop,DNS,112,2.76,4,NO,TEMA
487,488,2026-03-03 16:48:00,VLan20,Finance,Router,DNS,116,2.78,10,NO,ACCRA
488,489,2026-02-21 16:43:00,VLan40,Sales,Mobile,HTTP,689,1.88,10,NO,TAKORADI
489,490,2026-01-17 16:51:00,VLan40,Sales,Router,DNS,146,4.72,15,NO,KUMASI
490,491,2026-04-25 10:02:00,VLan30,IT,Router,HTTPS,715,3.53,11,NO,TAKORADI
491,492,2026-03-15 19:04:00,VLan10,HR,Router,FTP,612,2.96,4,NO,TAKORADI
492,493,2026-04-17 17:14:00,VLan40,Sales,Router,HTTPS,413,2.77,12,NO,Tamale
493,494,2026-01-05 08:24:00,VLan20,Finance,Server,DNS,243,0.88,11,NO,ACCRA
494,495,2026-04-14 15:23:00,VLan10,HR,Router,SMTP,562,2.98,8,NO,Tamale
495,496,2026-01-08 12:51:00,VLan20,Finance,Server,SMTP,374,3.39,10,NO,KUMASI
496,497,2026-03-03 17:23:00,VLan10,HR,Desktop,HTTPS,255,0.26,9,NO,Tamale
497,498,2026-02-02 19:35:00,VLan10,HR,Server,SMTP,282,3.9,3,NO,TAKORADI
498,499,2026-03-04 12:54:00,VLan20,Finance,Router,SSH,431,2.37,7,NO,TEMA
499,500,2026-01-04 21:33:00,VLan20,Finance,Router,FTP,511,1.75,7,NO,TAKORADI
500,501,2026-02-24 09:14:00,VLan40,Sales,Server,HTTP,379,3.88,3,NO,Tamale
501,502,2026-01-22 20:36:00,VLan20,Finance,Router,HTTPS,293,2.79,1,NO,ACCRA
502,503,2026-04-19 10:33:00,VLan40,Sales,Mobile,HTTP,376,2.2,10,NO,TAKORADI
503,504,2026-03-11 06:22:00,VLan20,Finance,Router,FTP,399,1.52,6,NO,Tamale
504,505,2026-02-17 08:10:00,VLan10,HR,Mobile,HTTPS,366,0.93,7,NO,TEMA
505,506,2026-03-14 17:57:00,VLan30,IT,Mobile,DNS,874,3.23,8,NO,TEMA
506,507,2026-04-03 21:31:00,VLan10,HR,Desktop,DNS,444,1.94,4,NO,TEMA
507,508,2026-03-03 16:42:00,VLan10,HR,Laptop,HTTPS,555,2.68,2,NO,KUMASI
508,509,2026-01-27 18:52:00,VLan10,HR,Router,SSH,436,2.66,6,NO,TAKORADI
509,510,2026-03-19 14:20:00,VLan20,Finance,Server,HTTPS,611,0.31,7,NO,TEMA
510,511,2026-01-25 10:10:00,VLan30,IT,Mobile,FTP,1028,3.5,12,YES,TEMA
511,512,2026-02-25 05:12:00,VLan30,IT,Desktop,SSH,1158,3.04,2,YES,TAKORADI
512,513,2026-01-16 15:05:00,VLan40,Sales,Router,SSH,475,4.37,15,NO,Tamale
513,514,2026-02-05 20:56:00,VLan20,Finance,Mobile,SSH,498,3.31,3,NO,KUMASI
514,515,2026-03-24 05:56:00,VLan40,Sales,Laptop,SMTP,634,2.35,1,NO,KUMASI
515,516,2026-03-25 15:17:00,VLan30,IT,Router,FTP,809,2.76,6,NO,KUMASI
516,517,2026-01-05 23:38:00,VLan30,IT,Desktop,DNS,559,4.59,11,NO,TAKORADI
517,518,2026-01-29 10:39:00,VLan10,HR,Mobile,DNS,489,3.71,6,NO,TAKORADI
518,519,2026-04-03 19:22:00,VLan10,HR,Router,DNS,250,1.41,9,NO,TAKORADI
519,520,2026-02-27 14:10:00,VLan10,HR,Router,HTTPS,659,3.14,0,NO,KUMASI
520,521,2026-03-28 05:40:00,VLan10,HR,Desktop,SSH,549,2.0,11,NO,Tamale
521,522,2026-04-30 15:56:00,VLan20,Finance,Mobile,HTTPS,380,3.81,1,NO,Tamale
522,523,2026-03-30 14:40:00,VLan40,Sales,Laptop,DNS,245,2.43,5,NO,TEMA
523,524,2026-01-29 20:40:00,VLan30,IT,Laptop,DNS,1081,3.58,9,NO,TEMA
524,525,2026-01-07 02:25:00,VLan20,Finance,Server,SSH,652,4.43,11,NO,ACCRA
525,526,2026-03-31 09:06:00,VLan10,HR,Laptop,HTTP,479,4.67,6,NO,TEMA
526,527,2026-02-18 03:46:00,VLan30,IT,Laptop,HTTPS,1065,0.2,10,NO,ACCRA
527,528,2026-03-30 19:34:00,VLan30,IT,Mobile,DNS,891,0.54,9,NO,TAKORADI
528,529,2026-03-03 14:19:00,VLan10,HR,Router,SSH,411,2.43,0,NO,ACCRA
529,530,2026-02-08 03:52:00,VLan20,Finance,Router,HTTPS,174,4.84,4,NO,KUMASI
530,531,2026-03-09 01:36:00,VLan40,Sales,Router,DNS,138,1.43,11,NO,TEMA
531,532,2026-02-03 20:30:00,VLan20,Finance,Router,FTP,382,2.26,13,NO,Tamale
532,533,2026-02-04 03:55:00,VLan40,Sales,Server,SMTP,470,0.11,15,NO,ACCRA
533,534,2026-02-02 21:01:00,VLan40,Sales,Desktop,HTTP,455,1.92,4,NO,KUMASI
534,535,2026-04-28 08:00:00,VLan40,Sales,Router,FTP,235,2.76,12,NO,TEMA
535,536,2026-04-26 20:55:00,VLan40,Sales,Router,HTTPS,577,1.37,4,NO,Tamale
536,537,2026-04-13 22:49:00,VLan40,Sales,Desktop,SSH,203,2.37,10,NO,ACCRA
537,538,2026-01-31 18:26:00,VLan20,Finance,Laptop,SSH,269,0.47,15,NO,TEMA
538,539,2026-02-08 22:39:00,VLan30,IT,Router,SSH,877,3.29,10,NO,TEMA
539,540,2026-04-10 12:21:00,VLan40,Sales,Mobile,FTP,659,1.67,13,NO,TAKORADI
540,541,2026-02-20 10:11:00,VLan20,Finance,Mobile,HTTP,494,1.55,15,NO,ACCRA
541,542,2026-01-15 04:35:00,VLan30,IT,Server,SMTP,615,2.72,6,NO,KUMASI
542,543,2026-01-04 04:30:00,VLan20,Finance,Router,HTTPS,173,0.62,12,NO,KUMASI
